about,address,area_service,booking_appointment_link,business_status,category,cid,city,company_insights.address,company_insights.city,company_insights.country,company_insights.description,company_insights.employees,company_insights.facebook_company_page,company_insights.founded_year,company_insights.industry,company_insights.is_public,company_insights.linkedin_bio,company_insights.linkedin_company_page,company_insights.name,company_insights.phone,company_insights.phone.phones_enricher.carrier_name,company_insights.phone.phones_enricher.carrier_type,company_insights.revenue,company_insights.state,company_insights.timezone,company_insights.twitter_handle,company_insights.zip,country,country_code,county,description,google_id,h3,kgmid,latitude,located_google_id,located_in,location_link,location_reviews_link,logo,longitude,menu_link,name,name_for_emails,order_links,other_hours,owner_id,owner_link,owner_title,phone,phone.phones_enricher.carrier_name,phone.phones_enricher.carrier_type,photo,photos_count,place_id,plus_code,popular_times,postal_code,posts,prices,query,range,rating,reservation_links,reviews,reviews_id,reviews_link,reviews_per_score,reviews_tags,state,state_code,street,street_view,subtypes,time_zone,type,typical_time_spent,verified,website,working_hours,working_hours_csv_compatible
"{'Accessibility': {'Wheelchair accessible entrance': True, 'Wheelchair accessible parking lot': True}, 'Other': {'Identifies as women-owned': True}}","2000 Jordan St, Greenville, TX 75401",False,,OPERATIONAL,,6534647678061904930,Greenville,2000 Jordan Street,Greenville,United States,"DMC Steel Metal Fabrication and machine work, equipment repair, aluminum barricades gates, farm and ranch Custom Metal Fabrication, Structural Steel Supply, Machine Work, Custom Jobs Large or Small, Custom Welding.",50.0,,,,False,"DMC Steel Metal Fabrication and machine work, equipment repair, aluminum barricades gates, farm and ranch Custom Metal Fabrication, Structural Steel Supply, Machine Work, Custom Jobs Large or Small, Custom Welding.",,DMC Steel,19564514573,T-Mobile,mobile,10000000.0,TX,America/Chicago,,75401,United States of America,US,,,0x864be85afc8183c9:0x5aafbb70ef360422,8926c9da31bffff,/g/11g8xgpxwr,33.1409215,,,"https://www.google.com/maps/place/DMC+Steel+Metal+Fabrication/@33.1409215,-96.1016222,14z/data=!4m8!1m2!2m1!1sDMC+Steel+Metal+Fabrication!3m4!1s0x864be85afc8183c9:0x5aafbb70ef360422!8m2!3d33.1409215!4d-96.1016222","https://www.google.com/maps/place/DMC+Steel+Metal+Fabrication/@33.1409215,-96.1016222,13.99z/data=!4m16!1m7!3m6!1s0x864be85afc8183c9:0x5aafbb70ef360422!2sDMC+Steel+Metal+Fabrication!8m2!3d33.1409215!4d-96.1016222!16s%2Fg%2F11ckvg1dmb!3m7!1s0x864be85afc8183c9:0x5aafbb70ef360422!8m2!3d33.1409215!4d-96.1016222!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",https://lh5.googleusercontent.com/-uMMhWdadrMs/AAAAAAAAAAI/AAAAAAAAAAA/yCWhPJpvCp8/s44-p-k-no-ns-nd/photo.jpg,-96.1016222,,DMC Steel Metal Fabrication,Dmc Steel Metal Fabrication,,,108618037104557870921,https://www.google.com/maps/contrib/108618037104557870921,DMC Steel Metal Fabrication,+1 903-455-6727,,landline,https://lh3.googleusercontent.com/p/AF1QipMcBWI6-xcYvWZQGNAHQXozAoFJjLRQxBsyKPAN=w800-h500-k-no,64,ChIJyYOB_FroS4YRIgQ273C7r1o,,,75401,,,"Metal building contractor near Greenville, TX",,5.0,,,,,,,Texas,TX,2000 Jordan St,,"Metal fabricator, Aluminum welder, Farm equipment repair service, Machine shop, Metal supplier, Steel distributor, Welder",America/Chicago,Metal fabricator,,True,https://dmcsteel.com/,{'Thursday': ['7AM-4PM']},"Thursday,7AM,4PM"
{},"803 Tippit Ln, Greenville, TX 75402",False,,OPERATIONAL,,6008861372638559413,Greenville,1128 W Main St,Greenville,United States,"Metal Buildings, Barndominiums, Turnkey Concrete, Dirt work, Pipe fences",,https://www.facebook.com/100089148969609,,Construction,,,,Baeza Construction LLC,+1 469-858-4054,Verizon Wireless,mobile,,TX,America/Chicago,,75402,United States of America,US,,,0x864be7757aa77cbd:0x5363c39504affcb5,8926c9daa4fffff,/g/11l6mc1j0v,33.0959149,,,"https://www.google.com/maps/place/Baeza+Construction/@33.0959149,-96.09274959999999,14z/data=!4m8!1m2!2m1!1sBaeza+Construction!3m4!1s0x864be7757aa77cbd:0x5363c39504affcb5!8m2!3d33.0959149!4d-96.09274959999999","https://www.google.com/maps/place/Baeza+Construction/@33.0959149,-96.09274959999999,13.99z/data=!4m16!1m7!3m6!1s0x864be7757aa77cbd:0x5363c39504affcb5!2sBaeza+Construction!8m2!3d33.0959149!4d-96.09274959999999!16s%2Fg%2F11ckvg1dmb!3m7!1s0x864be7757aa77cbd:0x5363c39504affcb5!8m2!3d33.0959149!4d-96.09274959999999!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",https://lh6.googleusercontent.com/-RVBHO4punN4/AAAAAAAAAAI/AAAAAAAAAAA/f3O2ItTAT6w/s44-p-k-no-ns-nd/photo.jpg,-96.09274959999999,,Baeza Construction,Baeza Construction,,,115879279338714576984,https://www.google.com/maps/contrib/115879279338714576984,Baeza Construction,+1 469-336-0149,"T-MOBILE USA, INC.",mobile,https://lh3.googleusercontent.com/p/AF1QipPwkvd0WNfltuXxje-DalX4rWS_L_Luwbs5_PAq=w800-h500-k-no,46,ChIJvXynenXnS4YRtfyvBJXDY1M,,,75402,,,"Metal building contractor near Greenville, TX",,5.0,,,,,,,Texas,TX,803 Tippit Ln,,Contractor,America/Chicago,Contractor,,True,http://baezaconstructiontx.com/,{'Thursday': ['Open 24 hours']},
{},"2220 Co Rd 3303, Greenville, TX 75402",False,,OPERATIONAL,,3244101054961901426,Greenville,,,,,,,,,,,,,,,,,,,,,United States of America,US,,,0x864bddf30a6ea535:0x2d055cb8b4795f72,8926c9dab37ffff,/g/11yytrm9sk,33.0783282,,,"https://www.google.com/maps/place/Joe%E2%80%99s+Metal+Buildings/@33.0783282,-96.05078669999999,14z/data=!4m8!1m2!2m1!1sJoe%E2%80%99s+Metal+Buildings!3m4!1s0x864bddf30a6ea535:0x2d055cb8b4795f72!8m2!3d33.0783282!4d-96.05078669999999","https://www.google.com/maps/place/Joe%E2%80%99s+Metal+Buildings/@33.0783282,-96.05078669999999,13.99z/data=!4m16!1m7!3m6!1s0x864bddf30a6ea535:0x2d055cb8b4795f72!2sJoe%E2%80%99s+Metal+Buildings!8m2!3d33.0783282!4d-96.05078669999999!16s%2Fg%2F11ckvg1dmb!3m7!1s0x864bddf30a6ea535:0x2d055cb8b4795f72!8m2!3d33.0783282!4d-96.05078669999999!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",https://lh6.googleusercontent.com/-6NIvRdri5vg/AAAAAAAAAAI/AAAAAAAAAAA/VQfCRby36BM/s44-p-k-no-ns-nd/photo.jpg,-96.05078669999999,,Joe’s Metal Buildings,Joe’S Metal Buildings,,,103141920259817876118,https://www.google.com/maps/contrib/103141920259817876118,Joe’s Metal Buildings,+1 214-881-6902,"NEW CINGULAR WIRELESS PCS, LLC",mobile,https://lh3.googleusercontent.com/p/AF1QipMznnDwLF98_CSM3vmc_-OJwjU6Z3a6Bujz7lvc=w800-h500-k-no,3,ChIJNaVuCvPdS4YRcl95tLhcBS0,,,75402,,,"Metal building contractor near Greenville, TX",,,,,,,,,Texas,TX,2220 Co Rd 3303,,Construction company,America/Chicago,Construction company,,True,https://joesmetalbuildings.com/,{'Thursday': ['8AM-5PM']},"Thursday,8AM,5PM"
"{'Accessibility': {'Wheelchair accessible entrance': True, 'Wheelchair accessible parking lot': True}}","600 Apache Trail, Terrell, TX 75160",False,,OPERATIONAL,,18146041415041244395,Terrell,305 Industrial Parkway,Waterloo,United States,"Fully customized, technology driven building systems, that fit your unique needs: energy efficient, environmentally metal buildings.",5000.0,,1987.0,BUILDING_MATERIALS,False,"Fully customized, technology driven building systems, that fit your unique needs: energy efficient, environmentally metal buildings.",https://www.linkedin.com/company/nucor-building-systems,Nucor Building Systems,2146329259,"NEW CINGULAR WIRELESS PCS, LLC - IL",mobile,50000000.0,IN,America/Indiana/Indianapolis,,46793,United States of America,US,,,0x86494df76793fcaf:0xfbd3b0866f0f5ceb,8926c95853bffff,/g/1tgns1gv,32.734534,,,"https://www.google.com/maps/place/Nucor+Building+Systems/@32.734534,-96.33322199999999,14z/data=!4m8!1m2!2m1!1sNucor+Building+Systems!3m4!1s0x86494df76793fcaf:0xfbd3b0866f0f5ceb!8m2!3d32.734534!4d-96.33322199999999","https://www.google.com/maps/place/Nucor+Building+Systems/@32.734534,-96.33322199999999,13.99z/data=!4m16!1m7!3m6!1s0x86494df76793fcaf:0xfbd3b0866f0f5ceb!2sNucor+Building+Systems!8m2!3d32.734534!4d-96.33322199999999!16s%2Fg%2F11ckvg1dmb!3m7!1s0x86494df76793fcaf:0xfbd3b0866f0f5ceb!8m2!3d32.734534!4d-96.33322199999999!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",,-96.33322199999999,,Nucor Building Systems,Nucor Building Systems,,,,,Nucor Building Systems,+1 972-524-5407,,landline,https://lh3.googleusercontent.com/gps-cs-s/AHVAweo9u8z_5mLoys3WfAUXNewbpbvckmmon5s02p7hKRTy2KeUsPSPT7MKdMnVPJIeGQMBuftWEQ4o3IBrl0C-tMsOT5c8vw2U41GdpVu-BBoXZztAUSKXkra3CLWqm8BE-eZYtqs8-dCXAbaC=w800-h500-k-no,13,ChIJr_yTZ_dNSYYR61wPb4aw0_s,,,75160,,,"Metal building contractor near Terrell, TX",,3.7,,,,,,,Texas,TX,600 Apache Trail,,Manufacturer,America/Chicago,Manufacturer,,False,http://www.nucorbuildingsystems.com/,{'Thursday': ['7AM-5PM']},"Thursday,7AM,5PM"
{},"17300 State Hwy 205, Terrell, TX 75160",False,,OPERATIONAL,,14709877900780875090,Terrell,,,,,,,,,,,,admiralsbestbuildings.com,,,,,,,,,United States of America,US,,,0x864953a8b217b2e1:0xcc23fc03b569ad52,8926c82596fffff,/g/11g1hlp3rh,32.8122399,,,"https://www.google.com/maps/place/Admirals+Best+Buildings/@32.8122399,-96.3505481,14z/data=!4m8!1m2!2m1!1sAdmirals+Best+Buildings!3m4!1s0x864953a8b217b2e1:0xcc23fc03b569ad52!8m2!3d32.8122399!4d-96.3505481","https://www.google.com/maps/place/Admirals+Best+Buildings/@32.8122399,-96.3505481,13.99z/data=!4m16!1m7!3m6!1s0x864953a8b217b2e1:0xcc23fc03b569ad52!2sAdmirals+Best+Buildings!8m2!3d32.8122399!4d-96.3505481!16s%2Fg%2F11ckvg1dmb!3m7!1s0x864953a8b217b2e1:0xcc23fc03b569ad52!8m2!3d32.8122399!4d-96.3505481!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",https://lh4.googleusercontent.com/-HTNdC_GncBg/AAAAAAAAAAI/AAAAAAAAAAA/FdmnEhWdZB8/s44-p-k-no-ns-nd/photo.jpg,-96.3505481,,Admirals Best Buildings,Admirals Best Buildings,,,116646480926748933625,https://www.google.com/maps/contrib/116646480926748933625,Admirals Best Buildings,+1 903-456-5370,"NEW CINGULAR WIRELESS PCS, LLC - IL",mobile,https://lh3.googleusercontent.com/p/AF1QipOI-ORjev49BZ3eahj6FqBx7OABqSWxzdZUOksG=w800-h500-k-no,25,ChIJ4bIXsqhTSYYRUq1ptQP8I8w,,,75160,,,"Metal building contractor near Terrell, TX",,5.0,,,,,,,Texas,TX,17300 State Hwy 205,,"Shed builder, Garage builder, Greenhouse",America/Chicago,Shed builder,,True,https://www.admiralsbestbuildings.com/,{'Thursday': ['10AM-5:30PM']},"Thursday,10AM,5:30PM"
{},"430 Rains, Co Rd 2400, Emory, TX 75440",False,,OPERATIONAL,,12056147694793044283,Emory,,,,,,,,,,,,jvmetalbuildings.com,,,,,,,,,United States of America,US,,,0x86497957aa896871:0xa7500a73c3c8b13b,8926c9112cbffff,/g/11k5_2yz4l,32.7916294,,,"https://www.google.com/maps/place/JV+Metal+Buildings+LLC/@32.7916294,-95.78545129999999,14z/data=!4m8!1m2!2m1!1sJV+Metal+Buildings+LLC!3m4!1s0x86497957aa896871:0xa7500a73c3c8b13b!8m2!3d32.7916294!4d-95.78545129999999","https://www.google.com/maps/place/JV+Metal+Buildings+LLC/@32.7916294,-95.78545129999999,13.99z/data=!4m16!1m7!3m6!1s0x86497957aa896871:0xa7500a73c3c8b13b!2sJV+Metal+Buildings+LLC!8m2!3d32.7916294!4d-95.78545129999999!16s%2Fg%2F11ckvg1dmb!3m7!1s0x86497957aa896871:0xa7500a73c3c8b13b!8m2!3d32.7916294!4d-95.78545129999999!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",https://lh6.googleusercontent.com/-8ounr2r0mdU/AAAAAAAAAAI/AAAAAAAAAAA/yTJo-kmAsQ0/s44-p-k-no-ns-nd/photo.jpg,-95.78545129999999,,JV Metal Buildings LLC,Jv Metal Buildings,,,114782261224270403266,https://www.google.com/maps/contrib/114782261224270403266,JV Metal Buildings LLC,+1 903-741-3867,,landline,https://lh3.googleusercontent.com/p/AF1QipO38_pYpsNdcWO6sEpkizi3e5IHwsUybthp9Ofd=w800-h500-k-no,132,ChIJcWiJqld5SYYRO7HIw3MKUKc,,,75440,,,"Metal building contractor near Terrell, TX",,5.0,,,,,,,Texas,TX,"430 Rains, Co Rd 2400",,Metal construction company,America/Chicago,Metal construction company,,True,http://jvmetalbuildings.com/,{'Thursday': ['8AM-5PM']},"Thursday,8AM,5PM"
{'Accessibility': {'Wheelchair accessible parking lot': True}},"20189 County Rd 4106, Lindale, TX 75771",False,,OPERATIONAL,,6183633998967376790,Lindale,20189 County Road 4106,Lindale,United States,Turner Steel Buildings is East Texas' solution for quality metal buildings. Serving commercial and residential clients with unbeatable craftmanship and customization.,50.0,,,,False,Turner Steel Buildings is East Texas' solution for quality metal buildings. Serving commercial and residential clients with unbeatable craftmanship and customization.,,Turnerbuildings,9035708935,CELLCO PARTNERSHIP DBA VERIZON WIRELESS - TX,mobile,10000000.0,TX,America/Chicago,,75771,United States of America,US,,,0x8649b8a1b43da453:0x55d0ae5c197a8b96,8926c9a812bffff,/g/1td65qfy,32.5605086,,,"https://www.google.com/maps/place/Turner+Steel+Buildings%2C+Inc/@32.5605086,-95.3554412,14z/data=!4m8!1m2!2m1!1sTurner+Steel+Buildings%2C+Inc!3m4!1s0x8649b8a1b43da453:0x55d0ae5c197a8b96!8m2!3d32.5605086!4d-95.3554412","https://www.google.com/maps/place/Turner+Steel+Buildings%2C+Inc/@32.5605086,-95.3554412,13.99z/data=!4m16!1m7!3m6!1s0x8649b8a1b43da453:0x55d0ae5c197a8b96!2sTurner+Steel+Buildings%2C+Inc!8m2!3d32.5605086!4d-95.3554412!16s%2Fg%2F11ckvg1dmb!3m7!1s0x8649b8a1b43da453:0x55d0ae5c197a8b96!8m2!3d32.5605086!4d-95.3554412!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",https://lh5.googleusercontent.com/-EiVJii1pfTc/AAAAAAAAAAI/AAAAAAAAAAA/x3m0SK3Duns/s44-p-k-no-ns-nd/photo.jpg,-95.3554412,,"Turner Steel Buildings, Inc",Turner Steel Buildings,,,104083526594691473040,https://www.google.com/maps/contrib/104083526594691473040,"Turner Steel Buildings, Inc",+1 903-570-8935,CELLCO PARTNERSHIP DBA VERIZON WIRELESS - TX,mobile,https://lh3.googleusercontent.com/p/AF1QipNaFeQDGPjjJmsX2W5bOgxvFPWNIeHZL_uW-79b=w800-h500-k-no,12,ChIJU6Q9tKG4SYYRlot6GVyu0FU,,,75771,,,"Metal building contractor near Terrell, TX",,4.7,,,,,,,Texas,TX,20189 County Rd 4106,,Construction company,America/Chicago,Construction company,,True,http://www.turnerbuildings.com/,{'Thursday': ['8AM-5:30PM']},"Thursday,8AM,5:30PM"
{'Other': {'Identifies as women-owned': True}},"8700 Highview Dr, Crandall, TX 75114",False,,OPERATIONAL,,17940966245891524384,Crandall,,,,,,,,,,,,,,,,,,,,,United States of America,US,,,0x86494d6337ee88f5:0xf8fb1dbecda34720,8926c959b37ffff,/g/11pww_94z7,32.6489271,,,"https://www.google.com/maps/place/Griffith+Metal+Works+LLC/@32.6489271,-96.3900396,14z/data=!4m8!1m2!2m1!1sGriffith+Metal+Works+LLC!3m4!1s0x86494d6337ee88f5:0xf8fb1dbecda34720!8m2!3d32.6489271!4d-96.3900396","https://www.google.com/maps/place/Griffith+Metal+Works+LLC/@32.6489271,-96.3900396,13.99z/data=!4m16!1m7!3m6!1s0x86494d6337ee88f5:0xf8fb1dbecda34720!2sGriffith+Metal+Works+LLC!8m2!3d32.6489271!4d-96.3900396!16s%2Fg%2F11ckvg1dmb!3m7!1s0x86494d6337ee88f5:0xf8fb1dbecda34720!8m2!3d32.6489271!4d-96.3900396!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",https://lh3.googleusercontent.com/-onn5u6m8_Gc/AAAAAAAAAAI/AAAAAAAAAAA/4QdOCJUpHJk/s44-p-k-no-ns-nd/photo.jpg,-96.3900396,,Griffith Metal Works LLC,Griffith Metal Works,,,109556499452786136422,https://www.google.com/maps/contrib/109556499452786136422,Griffith Metal Works LLC,+1 214-670-2065,,mobile,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepMoR3Nqo2YgCYm3vdpqd3I8TgbtS_wiqKqVDfuzWt3QoG-Zhi3g5QDJV2fnyT4lSVvzmc7QVzThfeS_jmHKBUGFYqVRW3vEP6_t3RhHiKey1uJ8aRX1sVXNIXNiko0QTW4Lw=w800-h500-k-no,153,ChIJ9YjuN2NNSYYRIEejzb4d-_g,,,75114,,,"Metal building contractor near Terrell, TX",,5.0,,,,,,,Texas,TX,8700 Highview Dr,,Metal construction company,America/Chicago,Metal construction company,,True,,{'Thursday': ['8AM-5PM']},"Thursday,8AM,5PM"
"{'Accessibility': {'Wheelchair accessible entrance': True, 'Wheelchair accessible parking lot': True}}","17521 State Hwy 155, Flint, TX 75762",False,,OPERATIONAL,,16865705847711488065,Flint,17521 State Highway 155,Flint,United States,"Eagle Steel Buildings is a full-service metal building construction company in Tyler, TX. They have been designing and erecting high-quality commercial and residential metal buildings since 1996. Their service area ranges from Tyler to Dallas.",10.0,,,,False,"Eagle Steel Buildings is a full-service metal building construction company in Tyler, TX. They have been designing and erecting high-quality commercial and residential metal buildings since 1996. Their service area ranges from Tyler to Dallas.",https://www.linkedin.com/company/eagle-steel-buildings,Eagle Steel Buildings,9035341133,,landline,,TX,America/Chicago,,75762,United States of America,US,,,0x86484ab9045c1b55:0xea0f061c33125841,8926c920ea3ffff,/g/1tj33jhj,32.2261963,,,"https://www.google.com/maps/place/Eagle+Steel+Buildings/@32.2261963,-95.4110106,14z/data=!4m8!1m2!2m1!1sEagle+Steel+Buildings!3m4!1s0x86484ab9045c1b55:0xea0f061c33125841!8m2!3d32.2261963!4d-95.4110106","https://www.google.com/maps/place/Eagle+Steel+Buildings/@32.2261963,-95.4110106,13.99z/data=!4m16!1m7!3m6!1s0x86484ab9045c1b55:0xea0f061c33125841!2sEagle+Steel+Buildings!8m2!3d32.2261963!4d-95.4110106!16s%2Fg%2F11ckvg1dmb!3m7!1s0x86484ab9045c1b55:0xea0f061c33125841!8m2!3d32.2261963!4d-95.4110106!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",https://lh3.googleusercontent.com/-xlo1LCi65P0/AAAAAAAAAAI/AAAAAAAAAAA/7wsY69aImQk/s44-p-k-no-ns-nd/photo.jpg,-95.4110106,,Eagle Steel Buildings,Eagle Steel Buildings,,,101228335157815702184,https://www.google.com/maps/contrib/101228335157815702184,Eagle Steel Buildings,+1 903-534-1133,,landline,https://lh3.googleusercontent.com/gps-cs-s/AHVAweopLnAljcq8TZq-9wwEd0d0tzVp2VJfevjpHRKafJBLHY8NHTCfhe8I5mBc5sY92jJ3UxJyfOEmNDPnu5eebPzI95ZvwSr8p8HxxOT82OUo_5eMIdsM6oqhqTRpN9KuehtswJ9J=w800-h500-k-no,12,ChIJVRtcBLlKSIYRQVgSMxwGD-o,,,75762,,,"Metal building contractor near Terrell, TX",,4.9,,,,,,,Texas,TX,17521 State Hwy 155,,Steel construction company,America/Chicago,Steel construction company,,True,http://www.eaglesteelbuildings.com/,{'Thursday': ['9AM-5PM']},"Thursday,9AM,5PM"
{},"3415 Custer Rd Suite 101, Plano, TX 75023",False,,OPERATIONAL,,4551657294173316509,Plano,11175 Cicero Dr,Alpharetta,United States,Eversafe supplies Steel Garages and Prefabricated Building Kits at low factory direct prices. Our Garage Metal Buildings come with expert installation to last a lifetime.,10.0,,2008.0,,False,Eversafe supplies Steel Garages and Prefabricated Building Kits at low factory direct prices. Our Garage Metal Buildings come with expert installation to last a lifetime.,https://www.linkedin.com/company/eversafe-buildings,Eversafe Buildings,9092177845,CELLCO PARTNERSHIP DBA VERIZON WIRELESS - CA,mobile,10000000.0,GA,America/New_York,,30022,United States of America,US,,,0x864c186589d87e7f:0x3f2abc317e84259d,8926c8768abffff,/g/11fxzklpct,33.0434762,,,"https://www.google.com/maps/place/Eversafe+Metal+Buildings/@33.0434762,-96.7351309,14z/data=!4m8!1m2!2m1!1sEversafe+Metal+Buildings!3m4!1s0x864c186589d87e7f:0x3f2abc317e84259d!8m2!3d33.0434762!4d-96.7351309","https://www.google.com/maps/place/Eversafe+Metal+Buildings/@33.0434762,-96.7351309,13.99z/data=!4m16!1m7!3m6!1s0x864c186589d87e7f:0x3f2abc317e84259d!2sEversafe+Metal+Buildings!8m2!3d33.0434762!4d-96.7351309!16s%2Fg%2F11ckvg1dmb!3m7!1s0x864c186589d87e7f:0x3f2abc317e84259d!8m2!3d33.0434762!4d-96.7351309!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",https://lh5.googleusercontent.com/-2bQ97q0P6sY/AAAAAAAAAAI/AAAAAAAAAAA/_q6aXKa93Gc/s44-p-k-no-ns-nd/photo.jpg,-96.7351309,,Eversafe Metal Buildings,Eversafe Metal Buildings,,,105627021814386702385,https://www.google.com/maps/contrib/105627021814386702385,Eversafe Metal Buildings,+1 972-325-1764,,landline,https://lh3.googleusercontent.com/p/AF1QipPzC75oHpuEvdlFxJrLTYtRqVNDTupGLV-tPrdR=w800-h500-k-no,12,ChIJf37YiWUYTIYRnSWEfjG8Kj8,,,75023,,,"Metal building contractor near Forney, TX",,4.4,,,,,,,Texas,TX,3415 Custer Rd Suite 101,,"Garage builder, Architecture firm, Building consultant, Building firm, Building materials supplier, Metal fabricator, Steel erector, Steel fabricator, Steel framework contractor",America/Chicago,Garage builder,,True,https://www.eversafebuildings.com/,{'Thursday': ['9AM-5PM']},"Thursday,9AM,5PM"
{},"11218 FM740, Forney, TX 75126",False,,OPERATIONAL,,16768747579701053555,Forney,100 County Road 213,Venus,United States,SturdiShed brings well-built sheds for sale in Texas with permanent wooden foundations. We offer free delivery and installation. You can rent to own in Texas.,,,,,False,SturdiShed brings well-built sheds for sale in Texas with permanent wooden foundations. We offer free delivery and installation. You can rent to own in Texas.,,Sturdi Sheds,+1 817-506-4405,"BANDWIDTH.COM CLEC, LLC - TX",fixed line,,TX,America/Chicago,,76084,United States of America,US,,,0x864eb3b6989d7cdf:0xe8b68f144045c873,8926cb96173ffff,/g/11v41_jx66,32.7090282,,,"https://www.google.com/maps/place/Sturdi+Shed+of+Forney/@32.7090282,-96.48872109999999,14z/data=!4m8!1m2!2m1!1sSturdi+Shed+of+Forney!3m4!1s0x864eb3b6989d7cdf:0xe8b68f144045c873!8m2!3d32.7090282!4d-96.48872109999999","https://www.google.com/maps/place/Sturdi+Shed+of+Forney/@32.7090282,-96.48872109999999,13.99z/data=!4m16!1m7!3m6!1s0x864eb3b6989d7cdf:0xe8b68f144045c873!2sSturdi+Shed+of+Forney!8m2!3d32.7090282!4d-96.48872109999999!16s%2Fg%2F11ckvg1dmb!3m7!1s0x864eb3b6989d7cdf:0xe8b68f144045c873!8m2!3d32.7090282!4d-96.48872109999999!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",https://lh5.googleusercontent.com/-aO0HkOG-2fk/AAAAAAAAAAI/AAAAAAAAAAA/-KV85GGM-YY/s44-p-k-no-ns-nd/photo.jpg,-96.48872109999999,,Sturdi Shed of Forney,Sturdi Shed Of Forney,,,103059550358721431712,https://www.google.com/maps/contrib/103059550358721431712,Sturdi Shed of Forney,+1 214-537-8101,"NEW CINGULAR WIRELESS PCS, LLC - IL",mobile,https://lh3.googleusercontent.com/p/AF1QipPh3T9vealwYIa7USWPfHfmo0E0d1Tk9EE4yW6i=w800-h500-k-no,87,ChIJ33ydmLazToYRc8hFQBSPtug,,,75126,,,"Metal building contractor near Forney, TX",,5.0,,,,,,,Texas,TX,11218 FM740,,"Shed builder, Storage facility",America/Chicago,Shed builder,,True,http://www.sturdished.com/,{'Thursday': ['10AM-6PM']},"Thursday,10AM,6PM"
{},"14333 FM 121 Suite 1, Van Alstyne, TX 75495",False,,OPERATIONAL,,8146627344960553670,Van Alstyne,,,,,,,,,,,,bbmetalbuildings.com,,,,,,,,,United States of America,US,,,0x864c6f527ff69583:0x710ea26855db82c6,8926c815547ffff,/g/11vps3qf3q,33.4233708,,,"https://www.google.com/maps/place/Boyd+Brother+Metal+Buildings/@33.4233708,-96.6378199,14z/data=!4m8!1m2!2m1!1sBoyd+Brother+Metal+Buildings!3m4!1s0x864c6f527ff69583:0x710ea26855db82c6!8m2!3d33.4233708!4d-96.6378199","https://www.google.com/maps/place/Boyd+Brother+Metal+Buildings/@33.4233708,-96.6378199,13.99z/data=!4m16!1m7!3m6!1s0x864c6f527ff69583:0x710ea26855db82c6!2sBoyd+Brother+Metal+Buildings!8m2!3d33.4233708!4d-96.6378199!16s%2Fg%2F11ckvg1dmb!3m7!1s0x864c6f527ff69583:0x710ea26855db82c6!8m2!3d33.4233708!4d-96.6378199!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",https://lh3.googleusercontent.com/-lJjwGZZJ5iU/AAAAAAAAAAI/AAAAAAAAAAA/5DklpZobGPg/s44-p-k-no-ns-nd/photo.jpg,-96.6378199,,Boyd Brother Metal Buildings,Boyd Brother Metal Buildings,,,104558315966125910171,https://www.google.com/maps/contrib/104558315966125910171,Boyd Brother Metal Buildings,+1 469-457-4002,,landline,https://lh3.googleusercontent.com/p/AF1QipOxitvYtxBz1FRsglmZcmrTsDe6vOq8SOUsr506=w800-h500-k-no,110,ChIJg5X2f1JvTIYRxoLbVWiiDnE,,,75495,,,"Metal building contractor near Forney, TX",,4.9,,,,,,,Texas,TX,14333 FM 121 Suite 1,,Construction company,America/Chicago,Construction company,,True,https://www.bbmetalbuildings.com/,{'Thursday': ['8AM-5PM']},"Thursday,8AM,5PM"
